,Unnamed: 0,area_type,balcony,price,bhk
3561,3561,Super built-up  Area,2.00,40.00,2.00
3562,3562,Plot  Area,1.00,150.00,4.00
3563,3563,Plot  Area,3.00,85.00,3.00
3564,3564,Super built-up  Area,1.00,44.40,2.00
3565,3565,Super built-up  Area,1.00,43.10,2.00
3566,3566,Plot  Area,1.00,77.00,3.00
3567,3567,Super built-up  Area,1.00,38.00,2.00
3568,3568,Plot  Area,0.00,270.00,3.00
3569,3569,Super built-up  Area,1.00,65.12,2.00
3570,3570,Super built-up  Area,2.00,139.00,3.00
3571,3571,Super built-up  Area,2.00,53.00,2.00
3572,3572,Super built-up  Area,2.00,65.00,2.00
3573,3573,Super built-up  Area,2.00,85.00,2.00
3574,3574,Super built-up  Area,2.00,55.00,2.00
3575,3575,Plot  Area,1.00,150.00,4.00
3576,3576,Super built-up  Area,2.00,22.50,2.00
3577,3577,Built-up  Area,1.00,17.00,1.00
3578,3578,Super built-up  Area,1.00,46.39,2.00
3579,3579,Super built-up  Area,2.00,50.00,2.00
3580,3580,Built-up  Area,1.00,85.40,3.00
3581,3581,Built-up  Area,2.00,57.00,2.00
3582,3582,Super built-up  Area,1.00,68.00,2.00
3583,3583,Super built-up  Area,2.00,104.00,3.00
3584,3584,Built-up  Area,1.00,60.00,2.00
3585,3585,Super built-up  Area,2.00,28.00,2.00
3586,3586,Super built-up  Area,0.00,210.00,3.00
3587,3587,Super built-up  Area,1.00,76.00,2.00
3588,3588,Super built-up  Area,3.00,190.00,4.00
3589,3589,Super built-up  Area,1.00,31.57,2.00
3590,3590,Super built-up  Area,1.00,121.00,3.00
3591,3591,Super built-up  Area,2.00,91.20,3.00
3592,3592,Built-up  Area,2.00,73.00,4.00
3593,3593,Super built-up  Area,3.00,49.88,3.00
3594,3594,Plot  Area,2.00,170.00,6.00
3595,3595,Plot  Area,1.00,100.00,2.00
3596,3596,Built-up  Area,0.00,180.00,6.00
3597,3597,Super built-up  Area,1.00,85.00,3.00
3598,3598,Super built-up  Area,0.00,175.00,4.00
3599,3599,Super built-up  Area,1.00,40.00,2.00
3600,3600,Super built-up  Area,3.00,108.00,3.00
3601,3601,Super built-up  Area,1.00,40.00,2.00
3602,3602,Super built-up  Area,1.00,61.20,2.00
3603,3603,Super built-up  Area,1.00,42.00,2.00
3604,3604,Super built-up  Area,1.00,82.00,2.00
3605,3605,Super built-up  Area,1.00,62.00,1.00
3606,3606,Built-up  Area,3.00,220.00,4.00
3607,3607,Super built-up  Area,1.00,148.00,4.00
3608,3608,Built-up  Area,1.00,42.00,1.00
3609,3609,Super built-up  Area,0.00,550.00,16.00
3610,3610,Plot  Area,3.00,110.00,4.00
3611,3611,Super built-up  Area,1.00,190.00,3.00
3612,3612,Super built-up  Area,2.00,80.00,2.00
3613,3613,Super built-up  Area,2.00,225.00,4.00
3614,3614,Super built-up  Area,2.00,28.41,2.00
3615,3615,Super built-up  Area,2.00,64.08,2.00
3616,3616,Super built-up  Area,3.00,42.00,2.00
3617,3617,Built-up  Area,2.00,75.00,2.00
3618,3618,Built-up  Area,2.00,70.00,3.00
3619,3619,Super built-up  Area,3.00,65.00,3.00
3620,3620,Built-up  Area,3.00,149.00,3.00
3621,3621,Super built-up  Area,1.00,65.00,3.00
3622,3622,Plot  Area,0.00,148.00,3.00
3623,3623,Super built-up  Area,1.00,63.00,2.00
3624,3624,Super built-up  Area,1.00,129.00,2.00
3625,3625,Super built-up  Area,2.00,150.00,3.00
3626,3626,Super built-up  Area,3.00,88.00,3.00
3627,3627,Super built-up  Area,1.00,25.00,2.00
3628,3628,Super built-up  Area,1.00,42.30,2.00
3629,3629,Super built-up  Area,2.00,55.00,2.00
3630,3630,Built-up  Area,0.00,120.00,4.00
3631,3631,Super built-up  Area,3.00,52.17,3.00
3632,3632,Super built-up  Area,2.00,59.00,3.00
3633,3633,Super built-up  Area,1.00,94.50,3.00
3634,3634,Super built-up  Area,1.00,85.28,3.00
3635,3635,Super built-up  Area,1.00,68.00,2.00
3636,3636,Plot  Area,2.00,255.00,4.00
3637,3637,Super built-up  Area,2.00,56.74,2.00
3638,3638,Plot  Area,0.00,275.00,3.00
3639,3639,Plot  Area,1.00,130.00,4.00
3640,3640,Super built-up  Area,3.00,85.00,2.00
3641,3641,Super built-up  Area,2.00,210.00,4.00
3642,3642,Super built-up  Area,2.00,55.00,2.00
3643,3643,Super built-up  Area,0.00,30.00,1.00
3644,3644,Plot  Area,1.00,67.75,3.00
3645,3645,Super built-up  Area,2.00,89.99,3.00
3646,3646,Plot  Area,0.00,675.00,4.00
3647,3647,Plot  Area,2.00,145.00,4.00
3648,3648,Built-up  Area,1.00,28.88,2.00
3649,3649,Super built-up  Area,1.00,45.91,2.00
3650,3650,Super built-up  Area,1.00,160.00,3.00
3651,3651,Built-up  Area,0.00,175.00,1.00
3652,3652,Super built-up  Area,1.00,83.87,3.00
3653,3653,Super built-up  Area,1.00,270.00,3.00
3654,3654,Super built-up  Area,3.00,300.00,3.00
3655,3655,Super built-up  Area,0.00,30.00,2.00
3656,3656,Super built-up  Area,1.00,42.00,1.00
3657,3657,Super built-up  Area,2.00,39.00,3.00
3658,3658,Super built-up  Area,3.00,100.00,2.00
3659,3659,Super built-up  Area,2.00,58.00,3.00
3660,3660,Super built-up  Area,2.00,68.00,2.00
3661,3661,Super built-up  Area,2.00,47.50,2.00
3662,3662,Super built-up  Area,3.00,395.00,3.00
3663,3663,Super built-up  Area,1.00,89.37,2.00
3664,3664,Super built-up  Area,2.00,85.00,3.00
3665,3665,Plot  Area,1.00,550.00,7.00
3666,3666,Super built-up  Area,2.00,65.00,1.00
3667,3667,Super built-up  Area,2.00,43.59,2.00
3668,3668,Super built-up  Area,2.00,70.00,3.00
3669,3669,Super built-up  Area,2.00,225.00,3.00
3670,3670,Super built-up  Area,1.00,30.00,1.00
3671,3671,Super built-up  Area,1.00,75.97,2.00
3672,3672,Super built-up  Area,1.00,75.00,2.00
3673,3673,Plot  Area,0.00,700.00,4.00
3674,3674,Super built-up  Area,2.00,37.45,2.00
3675,3675,Super built-up  Area,0.00,28.00,2.00
3676,3676,Super built-up  Area,2.00,70.00,2.00
3677,3677,Super built-up  Area,1.00,45.50,2.00
3678,3678,Plot  Area,1.00,130.00,3.00
3679,3679,Super built-up  Area,1.00,34.00,2.00
3680,3680,Super built-up  Area,2.00,25.88,2.00
3681,3681,Built-up  Area,1.00,22.49,1.00
3682,3682,Super built-up  Area,1.00,62.00,3.00
3683,3683,Built-up  Area,1.00,35.00,1.00
3684,3684,Super built-up  Area,2.00,42.00,2.00
3685,3685,Plot  Area,3.00,95.00,6.00
3686,3686,Super built-up  Area,1.00,47.00,2.00
3687,3687,Super built-up  Area,1.00,122.00,2.00
3688,3688,Super built-up  Area,1.00,51.00,2.00
3689,3689,Plot  Area,2.00,100.00,4.00
3690,3690,Super built-up  Area,2.00,96.00,3.00
3691,3691,Super built-up  Area,2.00,79.00,2.00
3692,3692,Plot  Area,1.00,220.00,5.00
3693,3693,Built-up  Area,2.00,43.59,3.00
3694,3694,Super built-up  Area,3.00,160.00,2.00
3695,3695,Built-up  Area,0.00,95.00,3.00
3696,3696,Plot  Area,2.00,160.00,4.00
3697,3697,Plot  Area,3.00,800.00,4.00
3698,3698,Super built-up  Area,3.00,91.00,3.00
3699,3699,Super built-up  Area,3.00,52.00,3.00
3700,3700,Super built-up  Area,1.00,63.00,2.00
3701,3701,Super built-up  Area,1.00,70.50,3.00
3702,3702,Super built-up  Area,2.00,70.00,3.00
3703,3703,Built-up  Area,2.00,155.00,3.00
3704,3704,Plot  Area,0.00,250.00,5.00
3705,3705,Super built-up  Area,0.00,125.00,4.00
3706,3706,Plot  Area,3.00,600.00,4.00
3707,3707,Super built-up  Area,2.00,151.00,3.00
3708,3708,Built-up  Area,1.00,55.00,2.00
3709,3709,Built-up  Area,3.00,100.00,3.00
3710,3710,Super built-up  Area,1.00,17.00,1.00
3711,3711,Super built-up  Area,2.00,50.79,3.00
3712,3712,Built-up  Area,2.00,48.00,2.00
3713,3713,Built-up  Area,1.00,80.00,2.00
3714,3714,Super built-up  Area,2.00,280.00,4.00
3715,3715,Super built-up  Area,2.00,52.60,2.00
3716,3716,Plot  Area,1.00,450.00,5.00
3717,3717,Super built-up  Area,1.00,39.00,2.00
3718,3718,Built-up  Area,0.00,97.00,3.00
3719,3719,Super built-up  Area,3.00,139.00,3.00
3720,3720,Super built-up  Area,3.00,80.00,3.00
3721,3721,Super built-up  Area,2.00,79.00,3.00
3722,3722,Super built-up  Area,2.00,140.00,3.00
3723,3723,Super built-up  Area,2.00,40.00,2.00
3724,3724,Super built-up  Area,2.00,49.00,2.00
3725,3725,Built-up  Area,2.00,40.00,2.00
3726,3726,Plot  Area,1.00,120.00,3.00
3727,3727,Super built-up  Area,3.00,260.00,4.00
3728,3728,Built-up  Area,0.00,108.00,4.00
3729,3729,Super built-up  Area,1.00,120.00,3.00
3730,3730,Built-up  Area,2.00,65.00,3.00
3731,3731,Super built-up  Area,1.00,49.50,2.00
3732,3732,Plot  Area,0.00,73.00,7.00
3733,3733,Super built-up  Area,1.00,120.00,3.00
3734,3734,Plot  Area,0.00,125.00,4.00
3735,3735,Super built-up  Area,3.00,102.00,3.00
3736,3736,Super built-up  Area,0.00,280.00,4.00
3737,3737,Built-up  Area,2.00,245.00,4.00
3738,3738,Carpet  Area,1.00,59.86,2.00
3739,3739,Super built-up  Area,2.00,54.00,2.00
3740,3740,Super built-up  Area,2.00,76.00,3.00
3741,3741,Built-up  Area,1.00,13.50,1.00
3742,3742,Super built-up  Area,1.00,53.00,3.00
3743,3743,Plot  Area,3.00,200.00,3.00
3744,3744,Super built-up  Area,1.00,46.95,1.00
3745,3745,Plot  Area,2.00,160.00,2.00
3746,3746,Super built-up  Area,1.00,80.00,3.00
3747,3747,Super built-up  Area,2.00,55.00,2.00
3748,3748,Super built-up  Area,1.00,94.71,3.00
3749,3749,Super built-up  Area,1.00,40.00,2.00
3750,3750,Super built-up  Area,1.00,34.82,2.00
3751,3751,Super built-up  Area,2.00,157.00,3.00
3752,3752,Built-up  Area,1.00,92.00,2.00
3753,3753,Built-up  Area,0.00,150.00,6.00
3754,3754,Built-up  Area,2.00,90.00,3.00
3755,3755,Super built-up  Area,2.00,73.00,3.00
3756,3756,Super built-up  Area,1.00,23.00,1.00
3757,3757,Built-up  Area,1.00,167.00,3.00
3758,3758,Super built-up  Area,1.00,38.00,2.00
3759,3759,Super built-up  Area,1.00,40.00,2.00
3760,3760,Super built-up  Area,2.00,105.00,3.00
3761,3761,Super built-up  Area,1.00,86.56,3.00
3762,3762,Super built-up  Area,2.00,135.00,3.00
3763,3763,Super built-up  Area,2.00,49.00,2.00
3764,3764,Plot  Area,1.00,140.00,3.00
3765,3765,Built-up  Area,1.00,31.49,2.00
3766,3766,Built-up  Area,3.00,82.00,3.00
3767,3767,Built-up  Area,1.00,68.00,2.00
3768,3768,Super built-up  Area,3.00,63.10,3.00
3769,3769,Plot  Area,3.00,205.00,6.00
3770,3770,Super built-up  Area,2.00,150.00,3.00
3771,3771,Plot  Area,0.00,57.00,2.00
3772,3772,Super built-up  Area,2.00,56.10,2.00
3773,3773,Super built-up  Area,2.00,45.00,2.00
3774,3774,Built-up  Area,1.00,43.09,2.00
3775,3775,Super built-up  Area,2.00,37.00,2.00
3776,3776,Super built-up  Area,2.00,58.00,2.00
3777,3777,Built-up  Area,1.00,45.69,1.00
3778,3778,Plot  Area,2.00,285.00,3.00
3779,3779,Super built-up  Area,2.00,75.00,2.00
3780,3780,Built-up  Area,1.00,55.00,2.00
3781,3781,Super built-up  Area,1.00,180.00,3.00
3782,3782,Super built-up  Area,2.00,72.00,3.00
3783,3783,Super built-up  Area,1.00,59.74,2.00
3784,3784,Super built-up  Area,2.00,133.00,3.00
3785,3785,Plot  Area,2.00,265.00,3.00
3786,3786,Super built-up  Area,1.00,77.68,3.00
3787,3787,Plot  Area,2.00,110.00,3.00
3788,3788,Built-up  Area,2.00,50.00,2.00
3789,3789,Super built-up  Area,2.00,46.80,2.00
3790,3790,Built-up  Area,2.00,120.00,5.00
3791,3791,Super built-up  Area,3.00,51.77,3.00
3792,3792,Built-up  Area,2.00,107.00,2.00
3793,3793,Plot  Area,2.00,300.00,4.00
3794,3794,Plot  Area,3.00,160.00,6.00
3795,3795,Super built-up  Area,1.00,115.00,3.00
3796,3796,Super built-up  Area,2.00,120.00,3.00
3797,3797,Plot  Area,1.00,52.00,2.00
3798,3798,Super built-up  Area,1.00,57.63,2.00
3799,3799,Super built-up  Area,2.00,129.00,3.00
3800,3800,Super built-up  Area,1.00,76.00,2.00
3801,3801,Super built-up  Area,3.00,66.00,3.00
3802,3802,Super built-up  Area,2.00,49.50,2.00
3803,3803,Super built-up  Area,2.00,126.00,3.00
3804,3804,Super built-up  Area,2.00,139.00,3.00
3805,3805,Plot  Area,3.00,120.00,5.00
3806,3806,Super built-up  Area,2.00,288.00,2.00
3807,3807,Super built-up  Area,2.00,54.65,3.00
3808,3808,Super built-up  Area,1.00,92.00,2.00
3809,3809,Built-up  Area,2.00,65.00,3.00
3810,3810,Built-up  Area,0.00,324.00,4.00
3811,3811,Built-up  Area,3.00,300.00,4.00
3812,3812,Super built-up  Area,1.00,42.00,3.00
3813,3813,Super built-up  Area,2.00,100.00,3.00
3814,3814,Super built-up  Area,1.00,43.00,3.00
3815,3815,Plot  Area,0.00,180.00,9.00
3816,3816,Super built-up  Area,1.00,75.00,2.00
3817,3817,Built-up  Area,1.00,35.00,2.00
3818,3818,Plot  Area,1.00,160.00,2.00
3819,3819,Super built-up  Area,1.00,48.50,2.00
3820,3820,Super built-up  Area,2.00,155.00,3.00
3821,3821,Built-up  Area,1.00,46.00,2.00
3822,3822,Plot  Area,1.00,160.00,5.00
3823,3823,Super built-up  Area,2.00,120.00,4.00
3824,3824,Super built-up  Area,1.00,40.00,2.00
3825,3825,Super built-up  Area,2.00,43.00,2.00
3826,3826,Super built-up  Area,2.00,40.00,3.00
3827,3827,Built-up  Area,0.00,62.00,3.00
3828,3828,Built-up  Area,1.00,75.00,2.00
3829,3829,Plot  Area,2.00,165.00,3.00
3830,3830,Super built-up  Area,1.00,52.00,1.00
3831,3831,Super built-up  Area,2.00,62.00,3.00
3832,3832,Super built-up  Area,2.00,51.00,2.00
3833,3833,Super built-up  Area,1.00,69.10,2.00
3834,3834,Super built-up  Area,1.00,74.40,3.00
3835,3835,Super built-up  Area,3.00,60.00,3.00
3836,3836,Plot  Area,2.00,85.00,4.00
3837,3837,Super built-up  Area,2.00,34.63,3.00
3838,3838,Super built-up  Area,2.00,260.00,4.00
3839,3839,Built-up  Area,2.00,104.00,3.00
3840,3840,Super built-up  Area,1.00,90.00,2.00
3841,3841,Plot  Area,0.00,166.00,9.00
3842,3842,Super built-up  Area,1.00,78.00,2.00
3843,3843,Plot  Area,2.00,110.00,7.00
3844,3844,Super built-up  Area,2.00,85.00,2.00
3845,3845,Super built-up  Area,1.00,78.00,2.00
3846,3846,Super built-up  Area,2.00,52.43,3.00
3847,3847,Built-up  Area,2.00,82.00,3.00
3848,3848,Super built-up  Area,1.00,35.00,2.00
3849,3849,Built-up  Area,2.00,95.00,3.00
3850,3850,Built-up  Area,1.00,62.80,2.00
3851,3851,Super built-up  Area,2.00,80.00,3.00
3852,3852,Super built-up  Area,0.00,90.00,3.00
3853,3853,Plot  Area,3.00,150.00,11.00
3854,3854,Built-up  Area,1.00,49.00,2.00
3855,3855,Plot  Area,0.00,80.00,3.00
3856,3856,Super built-up  Area,2.00,44.00,2.00
3857,3857,Super built-up  Area,1.00,600.00,6.00
3858,3858,Super built-up  Area,1.00,60.00,2.00
3859,3859,Super built-up  Area,1.00,57.46,3.00
3860,3860,Super built-up  Area,1.00,79.00,2.00
3861,3861,Super built-up  Area,3.00,191.00,4.00
3862,3862,Super built-up  Area,0.00,226.00,4.00
3863,3863,Super built-up  Area,1.00,50.28,3.00
3864,3864,Built-up  Area,1.00,37.83,3.00
3865,3865,Super built-up  Area,1.00,79.28,2.00
3866,3866,Built-up  Area,2.00,400.00,3.00
3867,3867,Plot  Area,0.00,500.00,4.00
3868,3868,Super built-up  Area,2.00,135.00,3.00
3869,3869,Super built-up  Area,1.00,45.84,2.00
3870,3870,Plot  Area,0.00,330.00,4.00
3871,3871,Super built-up  Area,2.00,140.00,3.00
3872,3872,Super built-up  Area,2.00,33.50,2.00
3873,3873,Super built-up  Area,2.00,39.00,2.00
3874,3874,Super built-up  Area,2.00,80.99,3.00
3875,3875,Super built-up  Area,2.00,29.00,3.00
3876,3876,Super built-up  Area,2.00,59.00,2.00
3877,3877,Super built-up  Area,1.00,135.00,3.00
3878,3878,Super built-up  Area,3.00,175.00,3.00
3879,3879,Plot  Area,1.00,87.00,3.00
3880,3880,Super built-up  Area,2.00,97.00,3.00
3881,3881,Super built-up  Area,0.00,334.00,3.00
3882,3882,Plot  Area,0.00,110.00,4.00
3883,3883,Super built-up  Area,1.00,49.02,2.00
3884,3884,Built-up  Area,2.00,72.00,3.00
3885,3885,Super built-up  Area,3.00,165.00,3.00
3886,3886,Plot  Area,1.00,760.00,4.00
3887,3887,Super built-up  Area,2.00,40.43,3.00
3888,3888,Super built-up  Area,1.00,15.00,2.00
3889,3889,Super built-up  Area,2.00,39.00,2.00
3890,3890,Super built-up  Area,0.00,57.76,3.00
3891,3891,Built-up  Area,0.00,100.00,4.00
3892,3892,Built-up  Area,1.00,46.00,2.00
3893,3893,Built-up  Area,2.00,55.00,2.00
3894,3894,Super built-up  Area,1.00,68.00,3.00
3895,3895,Super built-up  Area,2.00,160.00,4.00
3896,3896,Super built-up  Area,2.00,74.00,3.00
3897,3897,Super built-up  Area,1.00,42.75,2.00
3898,3898,Super built-up  Area,2.00,55.00,2.00
3899,3899,Super built-up  Area,2.00,60.00,2.00
3900,3900,Super built-up  Area,2.00,41.88,2.00
3901,3901,Super built-up  Area,1.00,45.90,2.00
3902,3902,Super built-up  Area,2.00,65.00,2.00
3903,3903,Super built-up  Area,1.00,70.00,2.00
3904,3904,Super built-up  Area,3.00,39.20,2.00
3905,3905,Super built-up  Area,3.00,43.00,2.00
3906,3906,Super built-up  Area,2.00,52.10,2.00
3907,3907,Super built-up  Area,2.00,86.00,3.00
3908,3908,Super built-up  Area,1.00,130.00,2.00
3909,3909,Super built-up  Area,2.00,72.00,2.00
3910,3910,Super built-up  Area,1.00,103.00,3.00
3911,3911,Super built-up  Area,3.00,72.00,3.00
3912,3912,Super built-up  Area,1.00,39.00,2.00
3913,3913,Super built-up  Area,1.00,40.00,2.00
3914,3914,Super built-up  Area,2.00,83.87,3.00
3915,3915,Plot  Area,0.00,300.00,5.00
3916,3916,Plot  Area,0.00,345.00,7.00
3917,3917,Super built-up  Area,3.00,70.00,4.00
3918,3918,Super built-up  Area,2.00,168.00,2.00
3919,3919,Super built-up  Area,1.00,35.00,2.00
3920,3920,Plot  Area,2.00,149.00,3.00
3921,3921,Super built-up  Area,2.00,405.00,4.00
3922,3922,Super built-up  Area,2.00,41.00,2.00
3923,3923,Super built-up  Area,2.00,46.00,2.00
3924,3924,Super built-up  Area,2.00,39.00,2.00
3925,3925,Super built-up  Area,1.00,45.00,2.00
3926,3926,Built-up  Area,3.00,390.00,4.00
3927,3927,Built-up  Area,1.00,52.00,3.00
3928,3928,Super built-up  Area,2.00,127.00,3.00
3929,3929,Built-up  Area,1.00,38.00,2.00
3930,3930,Super built-up  Area,3.00,150.00,3.00
3931,3931,Super built-up  Area,1.00,45.50,2.00
3932,3932,Super built-up  Area,1.00,135.00,3.00
3933,3933,Built-up  Area,1.00,32.63,2.00
3934,3934,Super built-up  Area,3.00,64.50,3.00
3935,3935,Super built-up  Area,1.00,98.00,3.00
3936,3936,Built-up  Area,1.00,350.00,5.00
3937,3937,Super built-up  Area,2.00,55.00,2.00
3938,3938,Super built-up  Area,2.00,112.00,3.00
3939,3939,Super built-up  Area,2.00,103.00,2.00
3940,3940,Super built-up  Area,1.00,125.00,4.00
3941,3941,Super built-up  Area,1.00,40.00,1.00
3942,3942,Plot  Area,2.00,95.00,5.00
3943,3943,Super built-up  Area,2.00,32.50,2.00
3944,3944,Plot  Area,0.00,50.00,1.00
3945,3945,Plot  Area,1.00,62.00,3.00
3946,3946,Super built-up  Area,1.00,26.00,2.00
3947,3947,Built-up  Area,0.00,143.00,4.00
3948,3948,Super built-up  Area,1.00,226.00,4.00
3949,3949,Plot  Area,1.00,225.00,5.00
3950,3950,Built-up  Area,2.00,68.00,2.00
3951,3951,Super built-up  Area,2.00,44.00,2.00
3952,3952,Super built-up  Area,2.00,74.00,2.00
3953,3953,Built-up  Area,1.00,100.00,3.00
3954,3954,Super built-up  Area,2.00,72.00,2.00
3955,3955,Super built-up  Area,3.00,38.00,2.00
3956,3956,Built-up  Area,2.00,42.00,2.00
3957,3957,Built-up  Area,2.00,75.00,2.00
3958,3958,Super built-up  Area,1.00,44.50,2.00
3959,3959,Super built-up  Area,2.00,77.00,3.00
3960,3960,Super built-up  Area,2.00,71.00,3.00
3961,3961,Built-up  Area,3.00,85.00,3.00
3962,3962,Super built-up  Area,1.00,50.00,2.00
3963,3963,Super built-up  Area,2.00,50.66,2.00
3964,3964,Super built-up  Area,2.00,68.00,3.00
3965,3965,Built-up  Area,2.00,65.00,2.00
3966,3966,Super built-up  Area,2.00,130.00,3.00
3967,3967,Super built-up  Area,1.00,50.00,3.00
3968,3968,Super built-up  Area,1.00,93.34,3.00
3969,3969,Built-up  Area,1.00,32.00,1.00
3970,3970,Super built-up  Area,2.00,83.00,3.00
3971,3971,Super built-up  Area,2.00,60.00,2.00
3972,3972,Super built-up  Area,1.00,55.00,3.00
3973,3973,Super built-up  Area,2.00,52.85,3.00
3974,3974,Super built-up  Area,2.00,230.00,4.00
3975,3975,Plot  Area,1.00,46.14,2.00
3976,3976,Super built-up  Area,1.00,19.50,1.00
3977,3977,Plot  Area,2.00,600.00,4.00
3978,3978,Super built-up  Area,0.00,250.00,4.00
3979,3979,Super built-up  Area,3.00,60.98,3.00
3980,3980,Super built-up  Area,2.00,41.00,3.00
3981,3981,Super built-up  Area,1.00,44.00,2.00
3982,3982,Plot  Area,0.00,70.00,2.00
3983,3983,Built-up  Area,3.00,39.97,3.00
3984,3984,Super built-up  Area,0.00,51.19,3.00
3985,3985,Super built-up  Area,2.00,195.00,3.00
3986,3986,Plot  Area,1.00,160.00,2.00
3987,3987,Built-up  Area,1.00,35.23,3.00
3988,3988,Super built-up  Area,1.00,80.00,2.00
3989,3989,Super built-up  Area,3.00,155.00,3.00
3990,3990,Super built-up  Area,2.00,70.00,2.00
3991,3991,Plot  Area,1.00,60.00,2.00
3992,3992,Super built-up  Area,2.00,160.00,3.00
3993,3993,Super built-up  Area,3.00,315.00,3.00
3994,3994,Built-up  Area,1.00,39.00,1.00
3995,3995,Plot  Area,3.00,240.00,4.00
3996,3996,Plot  Area,1.00,300.00,3.00
3997,3997,Super built-up  Area,2.00,30.00,2.00
3998,3998,Plot  Area,1.00,120.00,4.00
3999,3999,Super built-up  Area,3.00,70.00,3.00
4000,4000,Super built-up  Area,2.00,95.00,3.00
4001,4001,Super built-up  Area,2.00,55.00,3.00
4002,4002,Super built-up  Area,0.00,90.00,3.00
4003,4003,Super built-up  Area,2.00,97.78,3.00
4004,4004,Super built-up  Area,1.00,55.00,3.00
4005,4005,Built-up  Area,1.00,36.00,2.00
4006,4006,Super built-up  Area,2.00,48.45,2.00
4007,4007,Built-up  Area,3.00,173.00,4.00
4008,4008,Super built-up  Area,1.00,33.82,2.00
4009,4009,Super built-up  Area,1.00,50.00,2.00
4010,4010,Super built-up  Area,1.00,58.00,2.00
4011,4011,Plot  Area,0.00,150.00,8.00
4012,4012,Super built-up  Area,1.00,56.00,2.00
4013,4013,Built-up  Area,2.00,145.00,3.00
4014,4014,Super built-up  Area,2.00,49.00,2.00
4015,4015,Built-up  Area,1.00,44.00,2.00
4016,4016,Built-up  Area,1.00,60.00,2.00
4017,4017,Super built-up  Area,1.00,65.30,2.00
4018,4018,Super built-up  Area,0.00,77.41,3.00
4019,4019,Plot  Area,1.00,85.00,5.00
4020,4020,Super built-up  Area,2.00,43.00,2.00
